codigo_tse,urnas_apuradas,eleitorado,abstencoes,total_votos,abstencoes_pct,brancos_pct,nulos_pct,nome,numero,votos_validos,pct_votos_validos,eleito
20150,"100,00",8730,1321,7409,"15,13","0,87","4,22",DOUTOR RAMON,15,1870,"26,59",Não eleito
20150,"100,00",8730,1321,7409,"15,13","0,87","4,22",JOAO IDALINO,23,2404,"34,19",Não eleito
20150,"100,00",8730,1321,7409,"15,13","0,87","4,22",ANTONIO JUSTINO,55,2758,"39,22",Eleito
20176,"100,00",3494,423,3071,"12,11","1,33","4,17",JOYCE,15,1868,"64,37",Eleito
20176,"100,00",3494,423,3071,"12,11","1,33","4,17",SILVINHO,13,37,"1,27",Não eleito
20176,"100,00",3494,423,3071,"12,11","1,33","4,17",EDINHO,23,997,"34,36",Não eleito
20192,"100,00",3283,326,2957,"9,93","0,51","2,16",ANETE LOUREIRO,23,1634,"56,78",Eleito
20192,"100,00",3283,326,2957,"9,93","0,51","2,16",SEVI COUTINHO,10,1244,"43,22",Não eleito
20214,"100,00",24253,3675,20578,"15,15","2,15","3,88",ARNALDO,77,6853,"35,44",Não eleito
20214,"100,00",24253,3675,20578,"15,15","2,15","3,88",NOBINHO ALMEIDA,11,12077,"62,45",Eleito
20214,"100,00",24253,3675,20578,"15,15","2,15","3,88",ONIO LIRA,19,224,"1,16",Não eleito
20214,"100,00",24253,3675,20578,"15,15","2,15","3,88",PROFESSOR LUIZ,17,184,"0,95",Não eleito
20230,"100,00",9597,1572,8025,"16,38","1,38","4,65",ZÉ PEDRO,23,2270,"30,10",Não eleito
20230,"100,00",9597,1572,8025,"16,38","1,38","4,65",MAGNA,15,2811,"37,28",Eleito
20230,"100,00",9597,1572,8025,"16,38","1,38","4,65",RICARDO MARTINS,14,2460,"32,62",Não eleito
20257,"100,00",2745,267,2478,"9,73","0,92","3,03",TIÃO PINTO,23,1632,"68,57",Eleito
20257,"100,00",2745,267,2478,"9,73","0,92","3,03",ROMMEL MOURA,15,748,"31,43",Não eleito
19623,"100,00",7102,877,6225,"12,35","2,26","5,29",ZÉ DE CAZUZA,22,757,"13,15",Não eleito
19623,"100,00",7102,877,6225,"12,35","2,26","5,29",DR PAULO,45,2215,"38,49",Não eleito
19623,"100,00",7102,877,6225,"12,35","2,26","5,29",EVANDRO ARAUJO,23,2783,"48,36",Não eleito
20273,"100,00",41065,6763,34302,"16,47","2,19","3,72",ROBERTO PAULINO,15,10908,"33,80",Não eleito
20273,"100,00",41065,6763,34302,"16,47","2,19","3,72",TEOTÔNIO,12,6721,"20,82",Não eleito
20273,"100,00",41065,6763,34302,"16,47","2,19","3,72",MARCUS DIOGO,45,14646,"45,38",Eleito
20290,"100,00",11141,1565,9576,"14,05","1,30","3,96",TARCISIO,12,4871,"53,69",Eleito
20290,"100,00",11141,1565,9576,"14,05","1,30","3,96",GUEL,22,1040,"11,46",Não eleito
20290,"100,00",11141,1565,9576,"14,05","1,30","3,96",CLÁUDIO MADRUGA,23,3161,"34,84",Não eleito
20311,"100,00",3087,347,2740,"11,24","1,31","3,07",ZÉ ELIAS,10,1647,"62,86",Eleito
20311,"100,00",3087,347,2740,"11,24","1,31","3,07",BRUNA,13,834,"31,83",Não eleito
20311,"100,00",3087,347,2740,"11,24","1,31","3,07",AILDO BRITO,36,139,"5,31",Não eleito
20338,"100,00",5491,595,4896,"10,84","0,98","4,94",MARGARIDA RAMALHO,70,1916,"41,60",Não eleito
20338,"100,00",5491,595,4896,"10,84","0,98","4,94",NENIVALDO BARROS,23,2690,"58,40",Eleito
19534,"100,00",5710,824,4886,"14,43","0,81","3,34",DR JUCIANO FARIAS,23,2222,"47,45",Não eleito
19534,"100,00",5710,824,4886,"14,43","0,81","3,34",LÍDIO CARNEIRO,14,2438,"52,06",Eleito
19534,"100,00",5710,824,4886,"14,43","0,81","3,34",ETIM,65,23,"0,49",Não eleito
20354,"100,00",8655,1469,7186,"16,97","1,21","3,41",FIA DE TIU,23,2711,"39,55",Não eleito
20354,"100,00",8655,1469,7186,"16,97","1,21","3,41",LUCIANO LUSTOSA,55,4143,"60,45",Eleito
20370,"100,00",14353,2016,12337,"14,05","1,18","4,38",JÚNIOR DRZINHO,90,3576,"30,69",Não eleito
20370,"100,00",14353,2016,12337,"14,05","1,18","4,38",EDILSON RODRIGUES,11,3608,"30,97",Não eleito
20370,"100,00",14353,2016,12337,"14,05","1,18","4,38",ROBÉRIO BURITY,12,4467,"38,34",Eleito
20397,"100,00",18392,2669,15723,"14,51","1,90","4,57",DR LÚCIO,23,7834,"53,27",Eleito
20397,"100,00",18392,2669,15723,"14,51","1,90","4,57",SINVAL,90,6447,"43,84",Não eleito
20397,"100,00",18392,2669,15723,"14,51","1,90","4,57",TOINHO RODRIGUES,20,69,"0,47",Não eleito
20397,"100,00",18392,2669,15723,"14,51","1,90","4,57",DEMA AZEVEDO,15,355,"2,41",Não eleito
20419,"100,00",16715,2930,13785,"17,53","2,35","4,32",NAURA DE BERGUINHO,12,4285,"33,30",Não eleito
20419,"100,00",16715,2930,13785,"17,53","2,35","4,32",NOZILDA BARREIRO,28,61,"0,47",Não eleito
20419,"100,00",16715,2930,13785,"17,53","2,35","4,32",PAULINHO DE ZIÉ,23,2072,"16,10",Não eleito
20419,"100,00",16715,2930,13785,"17,53","2,35","4,32",DIVALDO DANTAS,25,6052,"47,04",Eleito
20419,"100,00",16715,2930,13785,"17,53","2,35","4,32",NENEM DE ADAILTON,50,396,"3,08",Não eleito
20435,"100,00",12902,1894,11008,"14,68","2,80","4,67",ELISSANDRA BRITO,25,8106,"79,58",Eleito
20435,"100,00",12902,1894,11008,"14,68","2,80","4,67",JOSILDA LOPES,23,2080,"20,42",Não eleito
20451,"100,00",8158,1034,7124,"12,67","1,57","4,23",MARLON,23,3017,"44,96",Não eleito
20451,"100,00",8158,1034,7124,"12,67","1,57","4,23",JOSMAR,20,3694,"55,04",Eleito
20478,"100,00",13408,2284,11124,"17,03","1,47","4,41",ELIAS COSTA,12,5043,"48,17",Eleito
20478,"100,00",13408,2284,11124,"17,03","1,47","4,41",JOÃO RIBEIRO,14,3935,"37,58",Não eleito
20478,"100,00",13408,2284,11124,"17,03","1,47","4,41",AQUINO,43,1492,"14,25",Não eleito
20494,"100,00",6668,578,6090,"8,67","0,52","1,17",KADSON MONTEIRO,23,3184,"53,18",Eleito
20494,"100,00",6668,578,6090,"8,67","0,52","1,17",HALLYSSON OLIVEIRA,11,2803,"46,82",Não eleito
20516,"100,00",522269,111120,411149,"21,28","3,92","7,34",CICERO LUCENA,11,75610,"20,72",2º turno
20516,"100,00",522269,111120,411149,"21,28","3,92","7,34",ITALO GUEDES,50,2403,"0,66",Não eleito
20516,"100,00",522269,111120,411149,"21,28","3,92","7,34",ANÍSIO MAIA,13,5431,"1,49",Não eleito
20516,"100,00",522269,111120,411149,"21,28","3,92","7,34",RAFAEL FREIRE,80,865,"0,24",Não eleito
20516,"100,00",522269,111120,411149,"21,28","3,92","7,34",RAMA DANTAS,16,345,"0,09",Não eleito
20516,"100,00",522269,111120,411149,"21,28","3,92","7,34",NILVAN FERREIRA,15,60615,"16,61",2º turno
20516,"100,00",522269,111120,411149,"21,28","3,92","7,34",RUY CARNEIRO,45,59730,"16,37",Não eleito
20516,"100,00",522269,111120,411149,"21,28","3,92","7,34",WALLBER VIRGOLINO,51,50801,"13,92",Não eleito
20516,"100,00",522269,111120,411149,"21,28","3,92","7,34",CARLOS MONTEIRO,18,949,"0,26",Não eleito
20516,"100,00",522269,111120,411149,"21,28","3,92","7,34",RICARDO COUTINHO,40,38969,"10,68",Não eleito
20516,"100,00",522269,111120,411149,"21,28","3,92","7,34",JOÃO ALMEIDA,77,6312,"1,73",Não eleito
20516,"100,00",522269,111120,411149,"21,28","3,92","7,34",CAMILO DUARTE,29,82,"0,02",Não eleito
20516,"100,00",522269,111120,411149,"21,28","3,92","7,34",EDILMA FREIRE,43,47157,"12,93",Não eleito
20516,"100,00",522269,111120,411149,"21,28","3,92","7,34",RAONI,25,15582,"4,27",Não eleito
20532,"100,00",7155,724,6431,"10,12","0,83","2,61",ALEX MARTINS,23,337,"5,43",Não eleito
20532,"100,00",7155,724,6431,"10,12","0,83","2,61",NETO FEITOSA,55,2894,"46,60",Não eleito
20532,"100,00",7155,724,6431,"10,12","0,83","2,61",WILSON,77,2979,"47,97",Eleito
20559,"100,00",13008,2190,10818,"16,84","2,85","6,16",ANNA VÍRGINIA,70,6500,"66,04",Eleito
20559,"100,00",13008,2190,10818,"16,84","2,85","6,16",ADMILSON DE PITUTA,25,3111,"31,61",Não eleito
20559,"100,00",13008,2190,10818,"16,84","2,85","6,16",ERNANDES GOUVEIA,12,232,"2,36",Não eleito
20575,"100,00",5409,627,4782,"11,59","0,72","3,55",KLEBER,10,1791,"39,12",Não eleito
20575,"100,00",5409,627,4782,"11,59","0,72","3,55",DR PAULO,25,2787,"60,88",Eleito
20591,"100,00",9175,1033,8142,"11,26","0,91","4,00",CAIO NETO,23,3491,"45,09",Não eleito
20591,"100,00",9175,1033,8142,"11,26","0,91","4,00",TOM MAROJA,45,4241,"54,78",Eleito
20591,"100,00",9175,1033,8142,"11,26","0,91","4,00",LUIS GAIVOTA,15,10,"0,13",Não eleito
20613,"100,00",7456,1173,6283,"15,73","1,66","3,93",SOLANGE,23,3429,"57,81",Eleito
20613,"100,00",7456,1173,6283,"15,73","1,66","3,93",BUEGA,15,20,"0,34",Não eleito
20613,"100,00",7456,1173,6283,"15,73","1,66","3,93",LEONCIO DE GUABIRABA,70,2146,"36,18",Não eleito
20613,"100,00",7456,1173,6283,"15,73","1,66","3,93",WELLINGTON ENGENHEIRO,22,199,"3,35",Não eleito
20613,"100,00",7456,1173,6283,"15,73","1,66","3,93",MILTON MIGUEL,55,138,"2,33",Não eleito
20630,"100,00",4742,647,4095,"13,64","2,54","5,08",BRAZ SANTOS,40,983,"25,98",Não eleito
20630,"100,00",4742,647,4095,"13,64","2,54","5,08",SOCORRO DE BIRO,10,2800,"74,02",Eleito
20656,"100,00",7119,984,6135,"13,82","0,96","3,41",ZEZINHO DA RAPADURA,55,2987,"50,91",Eleito
20656,"100,00",7119,984,6135,"13,82","0,96","3,41",CAMAF,10,2880,"49,09",Não eleito
20672,"100,00",19729,2772,16957,"14,05","3,94","8,33",FÁBIO RAMALHO,45,12466,"83,80",Eleito
20672,"100,00",19729,2772,16957,"14,05","3,94","8,33",DIEGO DO VELEIRO,23,2410,"16,20",Não eleito
20699,"100,00",4249,282,3967,"6,64","0,55","1,69",DR LINCON,70,1828,"47,14",Não eleito
20699,"100,00",4249,282,3967,"6,64","0,55","1,69",DR ATHAIDE,23,2050,"52,86",Eleito
20710,"100,00",5790,942,4848,"16,27","1,73","3,61",HELENO PEREIRA,17,65,"1,42",Não eleito
20710,"100,00",5790,942,4848,"16,27","1,73","3,61",BRAZ ANASTÁCIO,10,533,"11,61",Não eleito
20710,"100,00",5790,942,4848,"16,27","1,73","3,61",ADRIANO LEITE,25,1705,"37,15",Não eleito
20710,"100,00",5790,942,4848,"16,27","1,73","3,61",NANANDA,22,2286,"49,81",Eleito
19160,"100,00",3919,359,3560,"9,16","0,37","1,43",BETINHO,40,1372,"39,24",Não eleito
19160,"100,00",3919,359,3560,"9,16","0,37","1,43",MARINALDO CRUZ,45,2124,"60,76",Eleito
20737,"100,00",12095,1733,10362,"14,33","1,71","4,07",SUELI CUNHA,65,70,"0,72",Não eleito
20737,"100,00",12095,1733,10362,"14,33","1,71","4,07",PROFESSOR GERSON,51,68,"0,70",Não eleito
20737,"100,00",12095,1733,10362,"14,33","1,71","4,07",CARLOS DO PT,13,6,"0,06",Não eleito
20737,"100,00",12095,1733,10362,"14,33","1,71","4,07",LEO BANDEIRA,77,5148,"52,73",Eleito
20737,"100,00",12095,1733,10362,"14,33","1,71","4,07",ALEX MONTEIRO,25,4471,"45,80",Não eleito
20770,"100,00",5046,685,4361,"13,58","0,82","2,09",LIDIANA,22,1457,"34,41",Não eleito
20770,"100,00",5046,685,4361,"13,58","0,82","2,09",IGOR ROSA,12,2777,"65,59",Eleito
20796,"100,00",30923,5289,25634,"17,10","2,10","4,93",EUNICE,23,14991,"62,90",Eleito
