"ANO_ELEICAO","NUM_TURNO","SIGLA_UE","CODIGO_CARGO","NOME_URNA_CANDIDATO","NUMERO_CANDIDATO"
2016,1,"08630",11,"RONILDO CAMPOS",11
2016,1,"08630",11,"EDMILSON VIEGAS",12
2016,1,"08630",11,"MATHEUS MUNIZ",43
2016,1,"08630",11,"PROFESSOR AMARILDO",65
2016,1,"08699",11,"LUCIANO",11
2016,1,"08699",11,"FILUCA",15
2016,1,"08699",11,"KELSON VINICIUS",20
2016,1,"08699",11,"ANTONIO AMERICO",23
2016,1,"08699",11,"DR LEONARDO SA",65
2016,1,"08710",11,"PAULO VELOSO",45
2016,1,"08710",11,"ELICARDO COSTA FERNANDES",51
2016,1,"08710",11,"CARLOS BINE",65
2016,1,"08753",11,"DR GILDASIO",40
2016,1,"08753",11,"JUNIOR CASCARIA",65
2016,1,"08796",11,"JURAN",11
2016,1,"08796",11,"IRENE SOARES",17
2016,1,"08850",11,"GEORGE",10
2016,1,"08850",11,"VADILSON COSTA",50
2016,1,"08850",11,"ALCIDINHO",65
2016,1,"08958",11,"ZEZILDO ALMEIDA",14
2016,1,"08958",11,"DR LOBATO",23
2016,1,"08958",11,"JOSINALDO MORAES",36
2016,1,"08974",11,"FRANCA MACAQUINHO",11
2016,1,"08974",11,"FLAVIO POSTO",22
2016,1,"08974",11,"AIRTON CAVALCANTE",25
2016,1,"08974",11,"LEONARDO GOMES",50
2016,1,"08974",11,"OTAVIO RODRIGUES",55
2016,1,"09032",11,"BIGU OLIVEIRA",45
2016,1,"09032",11,"THIAGO MENDONCA",65
2016,1,"09075",11,"RAIMUNDO BORGES",20
2016,1,"09075",11,"DINO PENHA",43
2016,1,"09075",11,"CARRINHO",45
2016,1,"09075",11,"LUIZINHO BARROS",65
2016,1,"09113",11,"ZE FOLHA",15
2016,1,"09113",11,"DR WHAUBTYFRAN (O BISCOITO)",51
2016,1,"09113",11,"EDSON TOTONHO",65
2016,1,"09210",11,"WELLINGTON CURSO",11
2016,2,"09210",11,"EDIVALDO HOLANDA JUNIOR",12
2016,1,"09210",11,"EDIVALDO HOLANDA JUNIOR",12
2016,1,"09210",11,"FABIO CAMARA",15
2016,1,"09210",11,"CLAUDIA DURANS",16
2016,1,"09210",11,"ELIZIANE GAMA",23
2016,1,"09210",11,"EDUARDO BRAIDE",33
2016,2,"09210",11,"EDUARDO BRAIDE",33
2016,1,"09210",11,"ROSE SALES",35
2016,1,"09210",11,"VALDENY BARROS",50
2016,1,"09210",11,"ZELUIS LAGO",54
2016,1,"09237",11,"ROVELIO",11
2016,1,"09237",11,"GENILSON ALVES",13
2016,1,"09237",11,"ROGERIO GARCIA",25
2016,1,"09237",11,"MILTINHO ARAGAO",40
2016,1,"09237",11,"DR IRIOMAR",50
2016,1,"09253",11,"ITALO CARDOSO",45
2016,1,"09253",11,"RODRIGO COELHO",65
2016,1,"09377",11,"LUCIANO LEITOA",40
2016,1,"09377",11,"ALEXANDRE ALMEIDA",55
2016,1,"09393",11,"RICARDO",22
2016,1,"09393",11,"TEMA",40
2016,1,"09431",11,"ANTONIO CHICO",15
2016,1,"09431",11,"ALFREDO FILHO (DAO)",28
2016,1,"09431",11,"ALEXANDRE BAQUIL",43
2016,1,"09431",11,"ROMILDO HOSPITAL",45
2016,1,"09431",11,"CHICO CANAVIEIRA",65
2016,1,"09474",11,"IRANDIR FERNANDES",15
2016,1,"09474",11,"MARCIA BEZERRA",50
2016,1,"09474",11,"CARLINHOS BARROS",65
2016,1,"09512",11,"NATO NORDESTINA",11
2016,1,"09512",11,"DIDIMA COELHO",15
2016,1,"09512",11,"ZE MARIO",40
2016,1,"09512",11,"LINO PRASERES",45
2016,1,"09512",11,"DR WASHINGTON",77
2016,1,"09539",11,"HECIO NORONHA",23
2016,1,"09539",11,"LUANNA",25
2016,1,"09539",11,"JUSIMAR RODRIGUES",51
2016,1,"09539",11,"CIRINEU CUTRIM",55
2016,1,"09539",11,"ZE LEANDRO",70
2016,1,"09571",11,"EDNALVA",13
2016,1,"09571",11,"DR VALTER COSTA",15
2016,1,"09571",11,"DRº RIBAMAR",40
2016,1,"09571",11,"DRA VIANEY BRINGEL",45
2016,1,"09571",11,"LINDENBERG BRAGA",55
2016,1,"09598",11,"RENATA MARTINS",15
2016,1,"09598",11,"DEUSIMAR SERRA",65
2016,1,"09610",11,"DR BENJAMIM",45
2016,1,"09610",11,"PROFESSOR MILTON",50
2016,1,"09610",11,"MELGACO",55
2016,1,"09610",11,"JUSCELINO",65
2016,1,"09717",11,"ZE COSTA",13
2016,1,"09717",11,"JOSINHA CUNHA",22
2016,1,"09717",11,"ELOI FILHO",50
2016,1,"40312",11,"LUIZINHO",13
2016,1,"40312",11,"TONINHO MUNHOZ",25
2016,1,"40312",11,"ENEIAS",28
2016,1,"40312",11,"DR MARCOS EDUARDO",40
2016,1,"40312",11,"PROFESSORA MARCELA RUFATO",50
2016,1,"40584",11,"TADEU",12
2016,1,"40584",11,"LEANDRO SANTANA",45
2016,1,"40690",11,"RAUL BELEM",11
2016,1,"40690",11,"NILTON EDUARDO",12
2016,1,"40690",11,"WESLEY ROEL",13
2016,1,"40690",11,"MARCAO",15
2016,1,"40690",11,"SERGINHO JESUS",50
2016,1,"40797",11,"DANIEL ROSA",13
2016,1,"40797",11,"ARACELY PAULA",22
2016,1,"40797",11,"MAURO CHAVES",45
2016,1,"40886",11,"AILSAO",20
2016,1,"40886",11,"RUTILIO",33
2016,1,"41238",11,"SARGENTO RODRIGUES",12
2016,1,"41238",11,"REGINALDO LOPES",13
2016,1,"41238",11,"RODRIGO PACHECO",15
2016,1,"41238",11,"VANESSA PORTUGAL",16
2016,1,"41238",11,"MARCELO ALVARO ANTONIO",22
2016,1,"41238",11,"KALIL",31
2016,2,"41238",11,"KALIL",31
2016,1,"41238",11,"JOAO LEITE",45
2016,2,"41238",11,"JOAO LEITE",45
2016,1,"41238",11,"MARIA CONSOLACAO",50
2016,1,"41238",11,"DELIO MALHEIROS",55
2016,1,"41238",11,"LUIS TIBE",70
2016,1,"41238",11,"EROS BIONDINI",90
2016,1,"41335",11,"EUTAIR SANTOS",13
2016,1,"41335",11,"IVAIR NOGUEIRA",15
2016,1,"41335",11,"DORINHA",16
2016,1,"41335",11,"FERNANDO MENDONCA",17
2016,1,"41335",11,"ERASMO CARLOS",20
2016,1,"41335",11,"ZULU",21
2016,1,"41335",11,"WELINTON SAPAO",23
2016,1,"41335",11,"BETO DEPOSITO",27
2016,1,"41335",11,"VITTORIO MEDIOLI",31
2016,1,"41335",11,"WENCESLAU MOURA",40
2016,1,"41335",11,"WILSON SOUSA",50
2016,1,"41572",11,"GILBERTO",13
2016,1,"41572",11,"ADELMO TICA TICA",23
2016,1,"41572",11,"MESSIAS",43
2016,1,"41645",11,"JOAO PASSOS",10
2016,1,"41645",11,"SERGINHO AUTO ESCOLA",40
2016,1,"41823",11,"ADEILSON",12
2016,1,"41823",11,"ROBERTO FERREIRA",45
2016,1,"41858",11,"DR KENY",12
2016,1,"41858",11,"JOAO FLAVIO",22
2016,1,"41858",11,"PROCESSO",31
2016,1,"42072",11,"ARI",13
2016,1,"42072",11,"BRUNO",25
2016,1,"42072",11,"ZE ULISSES",45
2016,1,"42218",11,"GLAUCO VICENTE SILVA",12
2016,1,"42218",11,"JOFRE",20
2016,1,"42218",11,"FRADIQUE",45
2016,1,"42277",11,"RONALDO BERNARDES",22
2016,1,"42277",11,"RENATINHO",55
2016,1,"42358",11,"DIOGENES",11
2016,1,"42358",11,"DR EDER",12
2016,1,"42358",11,"UALISSON PRIMO",22
2016,1,"42854",11,"FAUSTO VELOSO",12
2016,1,"42854",11,"DR CESAR",15
2016,1,"42854",11,"MAIRA QUEIROZ",25
2016,1,"43710",11,"JANDER FILARETTI",15
2016,1,"43710",11,"GERALDO ARAUJO (BATATA)",16
2016,1,"43710",11,"KAKA MENEZES",18
2016,1,"43710",11,"ADEMIR LUCAS",22
2016,1,"43710",11,"EDUARDO FERREIRA",28
2016,2,"43710",11,"ALEX FREITAS",45
2016,1,"43710",11,"ALEX FREITAS",45
2016,1,"43710",11,"MONIQUE PACHECO",50
2016,1,"43710",11,"DOMINGOS CASTRO",54
2016,1,"43710",11,"RODINEI",55
2016,1,"43710",11,"CARLIN MOURA",65
2016,2,"43710",11,"CARLIN MOURA",65
2016,1,"43877",11,"ROSANGELA MENDES",13
2016,1,"43877",11,"ADIR PARA AGIR",28
2016,1,"43877",11,"DR MARCOS VINICIUS",45
2016,1,"43877",11,"CELINHO SINTTROCEL",65
2016,1,"44059",11,"CABRAL",13
2016,1,"44059",11,"TIQUIM",15
2016,1,"45411",11,"EDUARDO RODRIGUES",10
2016,1,"45411",11,"GILSEN QUEIROZ",12
2016,1,"45411",11,"CICA",22
2016,1,"45411",11,"CAIO HEITOR",40
2016,1,"45535",11,"GLEDSTON GUETAO",13
2016,1,"45535",11,"KENNED PREFEITO",44
2016,1,"45535",11,"ANDRE",45
2016,1,"45535",11,"RICARDO PEDROSA",51
2016,1,"45659",11,"LAERCIO",15
2016,1,"45659",11,"TIAO MADEIRA",25
2016,1,"46132",11,"LINDOMAR",14
2016,1,"46132",11,"DOUGLAS",40
2016,1,"46256",11,"CECILIA FERRAMENTA",13
2016,1,"46256",11,"SEBASTIAO QUINTAO",15
2016,1,"46256",11,"DANIEL CRISTIANO",21
2016,1,"46256",11,"DR EDUARDO",40
2016,1,"46256",11,"ROBINSON AYRES",50
2016,1,"46256",11,"ROBERTO CARLOS",70
2016,1,"46310",11,"ANTONINHO",12
2016,1,"46310",11,"CLEITON",90
2016,1,"46671",11,"RICARDO GARCIA",10
2016,1,"46671",11,"BENICE MAIA",45
2016,1,"46698",11,"DIANESE",11
2016,1,"46698",11,"TEKO",31
2016,1,"46833",11,"FUED DIB",15
2016,1,"46833",11,"ANDRE JANONES",20
2016,1,"46833",11,"LUIZ MANOEL",25
2016,1,"46833",11,"PUBLIO CHAVES JUNIOR",31
2016,1,"46833",11,"ESTER",50
2016,1,"47252",11,"EDINHO",12
2016,1,"47252",11,"ELI CORREA",25
2016,2,"47333",11,"MARGARIDA SALOMAO",13
2016,1,"47333",11,"MARGARIDA SALOMAO",13
2016,2,"47333",11,"BRUNO SIQUEIRA",15
2016,1,"47333",11,"BRUNO SIQUEIRA",15
2016,1,"47333",11,"VICTORIA MELLO VIC",16
2016,1,"47333",11,"NORALDINO",20
2016,1,"47333",11,"WILSON REZATO",40
2016,1,"47333",11,"MARIA ANGELA",50
2016,1,"47333",11,"LAFAYETTE",55
2016,1,"47490",11,"DIDI",15
2016,1,"47490",11,"CORETE",45
2016,1,"47554",11,"SERGIO TEIXEIRA",45
2016,1,"47554",11,"MARCELO TACUNOIS",55
2016,1,"47554",11,"MARCAO",65
2016,1,"47554",11,"RONALDO",70
2016,1,"47635",11,"LEANDRO MORETTI",10
2016,1,"47635",11,"ADJAMAR VERISSIMO",13
2016,1,"47635",11,"PROFESSOR THALES MARDEN",51
2016,1,"47635",11,"ZE CHEREM",55
2016,1,"48470",11,"JULVAN",15
2016,1,"48470",11,"FERNANDO CARDOSO",70
2016,1,"48615",11,"WILSON DORNELAS",15
2016,1,"48615",11,"HUENDER FRANCO",16
2016,1,"48615",11,"DR MORAIS",22
2016,1,"48615",11,"JOAOZINHO DENTISTA",31
2016,1,"48615",11,"SAULO",45
2016,1,"48615",11,"VICTOR HUGO",90
2016,1,"48658",11,"LENINHA",13
2016,2,"48658",11,"HUMBERTO SOUTO",23
2016,1,"48658",11,"HUMBERTO SOUTO",23
2016,1,"48658",11,"JAIRO",25
2016,1,"48658",11,"GLAUCIA ELIANA",35
2016,2,"48658",11,"RUY MUNIZ",40
2016,1,"48658",11,"RUY MUNIZ",40
2016,1,"48658",11,"JESSICA VIANNA",50
2016,1,"48771",11,"ELDER ABREU",15
2016,1,"48771",11,"GREGO",25
2016,1,"48771",11,"MERIM TOCO",36
2016,1,"48992",11,"DR HILTON",11
2016,1,"48992",11,"LINDON",40
2016,1,"49336",11,"VINICIUS FINAMORE",22
2016,1,"49336",11,"BETO TALIBA",25
2016,1,"49573",11,"FABIO PIMENTA ESPER KALLAS",15
2016,1,"49573",11,"TIA CENIRA",22
2016,1,"49573",11,"RENATINHO OURIVES",55
2016,1,"49590",11,"JADER CARVALHO",10
2016,1,"49590",11,"AMARILDO FERREIRA",15
2016,1,"49590",11,"JOSE EUSTAQUIO",25
2016,1,"49611",11,"GREYCE ELIAS",10
2016,1,"49611",11,"FAUSTO AMARAL",13
2016,1,"49611",11,"BETINHO",14
2016,1,"49611",11,"DEIRO",40
2016,1,"49611",11,"CASSIO REMIS",45
2016,1,"49956",11,"KLEBER MINAS",10
2016,1,"49956",11,"PESSONHA",11
2016,1,"49956",11,"ELIANA ESCRITORIO",20
2016,1,"49956",11,"FERNANDINHO",45
2016,1,"50393",11,"OZEAS DIRETOR",10
2016,1,"50393",11,"PAULO FERNANDO",13
2016,1,"50393",11,"DR AFONSO CARLOS",15
2016,1,"50393",11,"EDUARDO MATHIAS",51
2016,1,"50431",11,"JURACY FREIRE",11
2016,1,"50431",11,"SILVANEI",40
2016,1,"50431",11,"DR ZE CARLOS",54
2016,1,"50555",11,"DR ANUAR",15
2016,1,"50555",11,"BETO",25
2016,1,"50911",11,"DANIELA CORREA",13
2016,1,"50911",11,"IRANI BARBOSA",15
2016,1,"50911",11,"JUNYNHO MARTINS",20
2016,1,"50911",11,"ANTONIO CARLOS CANTOR",23
2016,1,"51152",11,"PASCOALINO",15
2016,1,"51152",11,"GIOVANI BAIA",40
2016,1,"51152",11,"CARLOS EDUARDO (LOBAO)",51
2016,1,"51276",11,"JOAO RODRIGUES",14
2016,1,"51276",11,"FAUSTINHO",40
2016,1,"51390",11,"KINCA",13
2016,1,"51390",11,"TIBURCIM",19
2016,1,"51390",11,"BENONI",23
2016,1,"51390",11,"ZE PRATES",31
2016,1,"51535",11,"BELCHIOR",45
2016,1,"51535",11,"JOSE NAVES",55
2016,1,"51535",11,"JOAOZINHO",70
2016,1,"51934",11,"ZE HUMBERTO",15
2016,1,"51934",11,"JADIR AFONSO",55
2016,1,"51950",11,"SALIM CURI",15
2016,1,"51950",11,"JOAOZINHO",45
2016,1,"52019",11,"ALCIONE",11
2016,1,"52019",11,"AFRANINHO",12
2016,1,"52019",11,"JEFERSON",45
2016,1,"52418",11,"ZEZE CIRO FRANCO",12
2016,1,"52418",11,"SEIJI SEKITA",13
2016,1,"52418",11,"EDSON CEZARIO",17
2016,1,"52418",11,"CLAUDIONOR GASPAR VICA",40
2016,1,"52418",11,"WILTON TAXI",54
2016,1,"52493",11,"CRISTINA LOPES",13
2016,1,"52493",11,"JORDANO METALURGICO",16
2016,1,"52493",11,"NIVALDO ANDRADE",17
2016,1,"52493",11,"ROMULO VIEGAS",45
2016,1,"52493",11,"JANIA COSTA",55
2016,1,"53430",11,"MARCIO REINALDO",11
2016,1,"53430",11,"LEONE MACIEL",15
2016,1,"53430",11,"EMILIO VASCONCELOS",40
2016,1,"53430",11,"ELSON COPAFER",54
2016,1,"53732",11,"DR GERALDO HILARIO",11
2016,1,"53732",11,"KEISSON DOUTORUMOND",13
2016,1,"53732",11,"GERALDO RIBEIRO",23
2016,1,"53732",11,"DOUGLAS WILLKYS",40
2016,1,"53732",11,"SERGIO MENDES",45
2016,1,"53732",11,"GENTILIN",51
2016,1,"53910",11,"EDILAMAR NOVAIS BORGES",45
2016,1,"53910",11,"HIDELBRANDO",54
2016,1,"53910",11,"TENENTE CARLOS",90
2016,1,"54011",11,"ANGELA",11
2016,1,"54011",11,"PAULO PIAU",15
2016,1,"54011",11,"SIMEA",16
2016,1,"54011",11,"WAGNER JUNIOR",36
2016,1,"54011",11,"LERIN",40
2016,1,"54011",11,"PUBLIO ROCHA",43
2016,1,"54011",11,"FROIDINHO",44
2016,1,"54011",11,"GLEDSTON MORELI SO FAROIS",54
2016,1,"54038",11,"ODELMO LEAO",11
2016,1,"54038",11,"GILMAR MACHADO",13
2016,1,"54038",11,"GILBERTO CUNHA",16
2016,1,"54038",11,"ALEXANDRE ANDRADE",40
2016,1,"54038",11,"CIDA",50
2016,1,"54194",11,"ADILSON BASTOS",11
2016,1,"54194",11,"JACQUES SOARES GUIMARAES",55
2016,1,"55000",11,"ARLEI",15
2016,1,"55000",11,"JUVENAL NETO",45
2016,1,"55026",11,"ITAMAR BILIBIO",15
2016,1,"55026",11,"LUIZ BRANDAO",25
2016,1,"55042",11,"MARCILIO",12
2016,1,"55042",11,"ADILCO SCAPIN",45
2016,1,"55069",11,"PROF JUVENAL CONSOLARO",14
2016,1,"55069",11,"ROGERIO ROSALIN",45
2016,1,"90115",11,"GILMAR VICENTIN",12
2016,1,"90115",11,"PREGO",13
2016,1,"90115",11,"JAIME BAMBIL",15
2016,1,"90115",11,"DR BANDEIRA",45
2016,1,"90433",11,"JOSMAIL",22
2016,1,"90433",11,"ODILSON ARRUDA SOARES",45
2016,1,"90514",11,"ALCIDES BERNAL",11
2016,1,"90514",11,"ALEX PT",13
2016,1,"90514",11,"SUEL PSTU",16
2016,1,"90514",11,"AROLDO FIGUEIRO",19
2016,1,"90514",11,"CORONEL DAVID",20
2016,1,"90514",11,"ATHAYDE",23
2016,1,"90514",11,"ELIZEU AMARILHA",27
2016,1,"90514",11,"ADALTON GARCIA",28
2016,1,"90514",11,"ARCE",29
2016,1,"90514",11,"PEDROSSIAN FILHO",35
2016,1,"90514",11,"MARCELO BLUMA",43
2016,2,"90514",11,"ROSE MODESTO",45
2016,1,"90514",11,"ROSE MODESTO",45
2016,1,"90514",11,"ROSANA SANTOS",50
2016,2,"90514",11,"MARQUINHOS TRAD",55
2016,1,"90514",11,"MARQUINHOS TRAD",55
2016,1,"90514",11,"LAURO DAVI",90
2016,1,"90530",11,"CRISTIANE GODOY",17
2016,1,"90530",11,"MANOEL VIAIS",22
2016,1,"90557",11,"MARIO VALERIO",22
2016,1,"90557",11,"MATEUS PALMA",45
2016,1,"90638",11,"PAULO DUARTE",12
2016,1,"90638",11,"ELANO",23
2016,1,"90638",11,"RUITER CUNHA",45
2016,1,"90654",11,"PROF BIRA",12
2016,1,"90654",11,"RUBENS DANTAS",25
2016,1,"90654",11,"ALUIZIO SAO JOSE",40
2016,1,"90735",11,"WANDERLEI CARNEIRO",11
2016,1,"90735",11,"RENATO CAMARA",15
2016,1,"90735",11,"DELIA RAZUK",22
2016,1,"90735",11,"GERALDO RESENDE",45
2016,1,"90735",11,"PROFESSOR ENIO",50
2016,1,"90751",11,"ILDA MACHADO",22
2016,1,"90751",11,"JR VASCONCELOS",45
2016,1,"90816",11,"NEY MARCAL",15
2016,1,"90816",11,"JAIR SCAPINI",45
2016,1,"90859",11,"DR CARLINHOS",15
2016,1,"90859",11,"TACURU",33
2016,1,"90859",11,"DRA PATRICIA",45
2016,1,"90859",11,"NEI",55
2016,1,"90859",11,"PROFESSOR JORGINHO",77
2016,1,"90891",11,"WALLAS MILFONT",12
2016,1,"90891",11,"MARCOS PACCO",45
2016,1,"90930",11,"ZE DIAS",12
2016,1,"90930",11,"PROFESSORA ANGELA",22
2016,1,"90930",11,"TUTA",45
2016,1,"90999",11,"DR ERNEY",13
2016,1,"90999",11,"GUILHERME MONTEIRO",45
2016,1,"90999",11,"PASTOR ELCIO",51
2016,1,"91014",11,"ROSE",17
2016,1,"91014",11,"ERALDO",40
2016,1,"91138",11,"DR IZAURI",25
2016,1,"91138",11,"JAJA LIMA PSOL",50
2016,1,"91138",11,"LEO MATOS",55
2016,1,"91154",11,"GERSON GARCIA",40
2016,1,"91154",11,"VALDIR JUNIOR",45
2016,1,"91251",11,"MAYCOL QUEIROZ",12
2016,1,"91251",11,"RONALDO MIZIARA",45
2016,1,"91316",11,"LUDIMAR NOVAIS",12
2016,1,"91316",11,"CHICO GIMENEZ",15
2016,1,"91316",11,"HELIO PELUFFO",45
2016,1,"91413",11,"PAULO TUCURA",15
2016,1,"91413",11,"KLEBER KARA",19
2016,1,"91413",11,"JOAO ALFREDO",50
2016,1,"91413",11,"JOAO PEGOLO",51
2016,1,"91596",11,"BARATAO",10
2016,1,"91596",11,"DONIZETE BARRACO",33
2016,1,"91596",11,"DR RENATO",45
2016,1,"91650",11,"IDEVALDO CLAUDINO",14
2016,1,"91650",11,"PAULINHO",31
2016,1,"91650",11,"ANGELO GUERREIRO",45
2016,1,"91650",11,"JORGE MARTINHO",55
2016,1,"91758",11,"MANOEL PAZ",12
2016,1,"91758",11,"ROBSON SORVETERIA",14
2016,1,"91758",11,"VALDIR SARTOR",15
2016,1,"91782",11,"WALTER SCHLATTER",15
2016,1,"91782",11,"JOAO CARLOS KRUG",45
2016,1,"91782",11,"PROFESSOR GRACIANO",50
2016,1,"91901",11,"MARQUINHOS DEDE",15
2016,1,"91901",11,"CLEBER DIAS SILVA",45
2016,1,"98159",11,"CARLINHOS PELEGRINI",15
2016,1,"98159",11,"BETO MELLO",19
2016,1,"98159",11,"DR CLAUDIO",22
2016,1,"98175",11,"JOAO BRUNO",22
2016,1,"98175",11,"ROBERTO NEM",45
2016,1,"89834",11,"MARQUINHOS DEDE",15
2016,1,"89834",11,"JAIMINHO",25
2016,1,"89834",11,"PAULINHO PATUREBA",40
2016,1,"89834",11,"JOAO BOSCO SANTOS",45
2016,1,"89843",11,"MARLENE BIFF",12
2016,1,"89843",11,"MIGUEL BRUNETTA",22
2016,1,"89843",11,"ANGELO PASSOS",43
2016,1,"89850",11,"DALTON MARTINI",11
2016,1,"89850",11,"ROSANA MARTINELLI",22
2016,1,"89850",11,"ROBERTO DORNER",55
2016,1,"89877",11,"MARIA IZAURA",12
2016,1,"89877",11,"DR ASIEL",15
2016,1,"89877",11,"EDINHO PAIVA",20
2016,1,"89877",11,"OLIVEIRA DIAS",77
2016,1,"90050",11,"EVANILSON FAGUNDES",22
2016,1,"90050",11,"GUSTAVO MELO",40
2016,1,"90093",11,"EDUARDO GOMES",10
2016,1,"90093",11,"LEANDRO",15
2016,1,"90093",11,"DIANE",45
2016,1,"90107",11,"OLIDIO",45
2016,1,"90107",11,"RODRIGO POSTO",55
2016,1,"90255",11,"ELIAS NOVAES",15
2016,1,"90255",11,"NEY SAUDE",33
2016,1,"90255",11,"DOUGLAS DORILEO",40
2016,1,"90255",11,"EDILSON SUL",45
2016,1,"90255",11,"ZE MAURO",55
2016,1,"90468",11,"TARCISO",25
2016,1,"90468",11,"MAURO",55
2016,1,"90476",11,"PROFESSOR ADRIANO",40
2016,1,"90476",11,"FRANCIS MARIS",45
2016,1,"90506",11,"CESINHA",11
2016,1,"90506",11,"FABIO",40
2016,1,"90590",11,"SIDNEI VARANIS",18
2016,1,"90590",11,"DIDI POUSADA",19
2016,1,"90590",11,"GILBERTO MELLO",22
2016,1,"90590",11,"THELMA OLIVEIRA",45
2016,1,"90603",11,"OTAVIANO PIVETTA",40
2016,1,"90603",11,"BINOTTI",55
2016,1,"90620",11,"PROFESSOR NEEMIAS",13
2016,1,"90620",11,"VALTINHO MIOTTO",15
2016,1,"90620",11,"CELSO COSTIN",55
2016,1,"90670",11,"SERYS SLHESSARENKO",10
2016,1,"90670",11,"JULIER",12
2016,1,"90670",11,"EMANUEL PINHEIRO",15
2016,2,"90670",11,"EMANUEL PINHEIRO",15
2016,1,"90670",11,"RENATO SANTTANA",18
2016,2,"90670",11,"WILSON SANTOS",45
2016,1,"90670",11,"WILSON SANTOS",45
2016,1,"90670",11,"PROCURADOR MAURO",50
2016,1,"90697",11,"EDUARDO CAPISTRANO",12
2016,1,"90697",11,"MARCIO MENDES",15
2016,1,"90697",11,"WAGNER SUINOBRAS",20
2016,1,"90697",11,"VALDINEI TEODORO",40
2016,1,"90719",11,"JOSAIR LOPES",40
2016,1,"90719",11,"ANALOURDES COUTINHO BEZERRA",55
2016,1,"90956",11,"ANDREIA",40
2016,1,"90956",11,"ABDO",45
2016,1,"91170",11,"DR EMERSON",11
2016,1,"91170",11,"DR ESMERALDO",40
2016,1,"91170",11,"LEOCIR",45
2016,1,"91197",11,"GERVAZIO QUINTEIRO",25
2016,1,"91197",11,"ZEMA",55
2016,1,"91510",11,"PERCIVAL MUNIZ",23
2016,1,"91510",11,"ROGERIO SALLES",45
2016,1,"91510",11,"RUBENS CANTUARIO",50
2016,1,"91510",11,"ZE CARLOS PATIO",77
2016,1,"91537",11,"LUIZ FERNANDO",12
2016,1,"91537",11,"JOAO BALBINO",22
2016,1,"91537",11,"ALEX BERTO",45
2016,1,"91553",11,"MARCELO QUEIROZ",12
2016,1,"91553",11,"FRANKLIN",45
2016,1,"91553",11,"VALDIRZINHO",55
2016,1,"91677",11,"CORONEL TABORELLI",20
2016,1,"91677",11,"LUCIMAR",25
2016,1,"91677",11,"ALAN TOP GAS",43
2016,1,"91677",11,"WILLIAM CARDOSO",45
2016,1,"91677",11,"MILTON DANTAS OLIVEIRA MILTAO",50
2016,1,"91855",11,"SOMMAVILLA",12
2016,1,"91855",11,"FABIO JUNQUEIRA",15
2016,1,"91855",11,"VANDER MASSON",45
2016,1,"91855",11,"RECK JUNIOR",55
2016,1,"98191",11,"PEDRO COBO",10
2016,1,"98191",11,"LUCIANE BEZERRA",40
2016,1,"98310",11,"ALTIR PERUZZO",13
2016,1,"98310",11,"DR EMILIO POPULO",20
2016,1,"98310",11,"PROF, CESAR RASEC",50
2016,1,"98710",11,"ROSEMAR",45
2016,1,"98710",11,"ARNOBIO",55
2016,1,"98752",11,"RUBAO",12
2016,1,"98752",11,"PAULO ZANETTE",45
2016,1,"98752",11,"WILLIANS CARGNIN",55
2016,1,"98833",11,"SONINHA",15
2016,1,"98833",11,"TONY RUFATTO",45
2016,1,"98930",11,"DILCEU ROSSATO",40
2016,1,"98930",11,"ARI LAFIN",45
2016,1,"98930",11,"JR PE NO CHAO",77
2016,1,"98973",11,"MOACIR GIACOMELLI",40
2016,1,"98973",11,"BENICIO BOEING",45
2016,1,"99058",11,"ERICO",10
2016,1,"99058",11,"NABSON NATTAN",12
2016,1,"99058",11,"LAURINHO",22
2016,1,"99058",11,"MARCELAO",55
2016,1,"99074",11,"BUGRINHO",43
2016,1,"99074",11,"VALTEIR",55
2016,1,"04006",11,"RIBAMAR",15
2016,1,"04006",11,"TONHAO",20
2016,1,"04006",11,"ACACIO BARROS",44
2016,1,"04006",11,"ITAMAR CARDOSO",45
2016,1,"04014",11,"RAI",13
2016,1,"04014",11,"CHITA",15
2016,1,"04014",11,"ZE MIGUEL",18
2016,1,"04014",11,"PEDRO HENRIQUE",23
2016,1,"04014",11,"PASTOR JAIRO",25
2016,1,"04014",11,"ELTON MAUES",45
2016,1,"04022",11,"NEY SAUDE",20
2016,1,"04022",11,"ALEMAO CERAMICA",22
2016,1,"04022",11,"MACARRAO",25
2016,1,"04022",11,"DR DIMAS",27
2016,1,"04022",11,"ROBERTO GAMBIN",45
2016,1,"04022",11,"RENALDO",55
2016,1,"04111",11,"JOAO BATISTA",13
2016,1,"04111",11,"DOMINGOS JUVENIL",15
2016,1,"04111",11,"JOSY AMARAL",40
2016,1,"04120",11,"CELIO BOIADEIRO",15
2016,1,"04120",11,"IARA BRAGA",20
2016,1,"04120",11,"DIVINO POSTO",23
2016,1,"04154",11,"JEFFERSON LIMA",15
2016,1,"04154",11,"PAULO RONALDO",28
2016,1,"04154",11,"PIONEIRO",45
2016,1,"04154",11,"PROFESSOR BETO ANDRADE",50
2016,1,"04154",11,"CORONEL NEIL",55
2016,1,"04154",11,"JORGE FARIAS",65
2016,1,"04260",11,"RENAN",20
2016,1,"04260",11,"DRA CATIA",40
2016,1,"04260",11,"VANDIN",45
2016,1,"04278",11,"REGINA BARATA",13
2016,1,"04278",11,"PROFESSOR MANESCHY",15
2016,1,"04278",11,"CLEBER RABELO",16
