"Uf";"Município";"(a)";"(p)";"% de p&#x2F;a";"(r)";"% de r&#x2F;a";"(f)";"% de f&#x2F;a";"Data início";"Data fim";
"BA";"Barra da Estiva";"18.952";"0";"0,00%";"7.510";"39,63%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Barra do Mendes";"12.382";"0";"0,00%";"887";"7,16%";"0";"0,00%";"13/05/2019";"31/10/2019"
"BA";"Barro Alto";"9.820";"0";"0,00%";"8.050";"81,98%";"26";"0,26%";"13/05/2019";"18/02/2020"
"BA";"Barro Preto";"5.727";"0";"0,00%";"4.394";"76,72%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Belmonte";"15.420";"0";"0,00%";"5.874";"38,09%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Belo Campo";"15.046";"0";"0,00%";"5.134";"34,12%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Boa Nova";"13.086";"0";"0,00%";"5.594";"42,75%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Boa Vista do Tupim";"13.341";"0";"0,00%";"7.802";"58,48%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Bom Jesus da Lapa";"46.369";"0";"0,00%";"23.735";"51,19%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Bom Jesus da Serra";"9.031";"0";"0,00%";"4.339";"48,05%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Boninal";"10.523";"0";"0,00%";"4.831";"45,91%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Bonito";"12.263";"0";"0,00%";"8.920";"72,74%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Boquira";"16.207";"0";"0,00%";"7.330";"45,23%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Botuporã";"9.731";"0";"0,00%";"4.047";"41,59%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Brejões";"10.985";"0";"0,00%";"5.813";"52,92%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Brejolândia";"7.961";"0";"0,00%";"4.391";"55,16%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Brotas de Macaúbas";"8.963";"0";"0,00%";"6.259";"69,83%";"0";"0,00%";"16/05/2019";"18/02/2020"
"BA";"Buritirama";"15.075";"0";"0,00%";"8.036";"53,31%";"69";"0,46%";"13/05/2019";"18/02/2020"
"BA";"Caatiba";"6.218";"0";"0,00%";"4.610";"74,14%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Cachoeira";"25.265";"0";"0,00%";"10.255";"40,59%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Caculé";"16.943";"0";"0,00%";"4.266";"25,18%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Caetanos";"9.444";"0";"0,00%";"6.444";"68,23%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Caetité";"39.853";"0";"0,00%";"19.899";"49,93%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Cafarnaum";"13.445";"0";"0,00%";"7.125";"52,99%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Caldeirão Grande";"9.847";"0";"0,00%";"4.307";"43,74%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Camacã";"17.901";"0";"0,00%";"7.032";"39,28%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Camamu";"25.086";"0";"0,00%";"7.951";"31,69%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Campo Alegre de Lourdes";"22.266";"0";"0,00%";"14.811";"66,52%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Campo Formoso";"53.224";"0";"0,00%";"24.212";"45,49%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Canápolis";"8.347";"0";"0,00%";"3.729";"44,67%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Canarana";"18.352";"0";"0,00%";"11.152";"60,77%";"45";"0,25%";"13/05/2019";"18/02/2020"
"BA";"Candeal";"7.213";"0";"0,00%";"2.058";"28,53%";"0";"0,00%";"13/05/2019";"31/10/2019"
"BA";"Candeias";"62.365";"0";"0,00%";"37.382";"59,94%";"0";"0,00%";"05/11/2018";"22/02/2019"
"BA";"Cansanção";"26.996";"0";"0,00%";"19.570";"72,49%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Canudos";"12.335";"0";"0,00%";"7.057";"57,21%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Capela do Alto Alegre";"9.238";"0";"0,00%";"5.340";"57,80%";"0";"0,00%";"13/05/2019";"31/10/2019"
"BA";"Capim Grosso";"22.880";"0";"0,00%";"10.776";"47,10%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Caraíbas";"8.358";"0";"0,00%";"2.421";"28,97%";"0";"0,00%";"05/11/2018";"22/02/2019"
"BA";"Caravelas";"13.996";"0";"0,00%";"8.245";"58,91%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Cardeal da Silva";"7.360";"0";"0,00%";"204";"2,77%";"0";"0,00%";"13/05/2019";"31/10/2019"
"BA";"Carinhanha";"21.788";"0";"0,00%";"9.719";"44,61%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Casa Nova";"52.359";"0";"0,00%";"24.546";"46,88%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Castro Alves";"22.382";"0";"0,00%";"6.536";"29,20%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Catu";"40.272";"0";"0,00%";"14.402";"35,76%";"0";"0,00%";"05/11/2018";"22/02/2019"
"BA";"Caturama";"7.578";"0";"0,00%";"3.602";"47,53%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Central";"13.206";"0";"0,00%";"4.456";"33,74%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Chorrochó";"8.937";"0";"0,00%";"2.904";"32,49%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Cícero Dantas";"25.467";"0";"0,00%";"3.833";"15,05%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Cipó";"13.541";"0";"0,00%";"5.727";"42,29%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Coaraci";"16.840";"0";"0,00%";"3.131";"18,59%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Conceição da Feira";"16.752";"0";"0,00%";"122";"0,73%";"0";"0,00%";"13/05/2019";"31/10/2019"
"BA";"Conceição do Almeida";"14.674";"0";"0,00%";"4.631";"31,56%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Conceição do Coité";"51.343";"0";"0,00%";"18.476";"35,99%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Conceição do Jacuípe";"24.473";"0";"0,00%";"4.905";"20,04%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Conde";"17.311";"0";"0,00%";"8.238";"47,59%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Condeúba";"15.375";"0";"0,00%";"1.861";"12,10%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Contendas do Sincorá";"3.781";"0";"0,00%";"2.361";"62,44%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Coração de Maria";"21.046";"0";"0,00%";"4.753";"22,58%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Cordeiros";"7.064";"0";"0,00%";"1.525";"21,59%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Correntina";"26.441";"0";"0,00%";"9.636";"36,44%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Cotegipe";"11.462";"0";"0,00%";"4.650";"40,57%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Cravolândia";"4.243";"0";"0,00%";"2.835";"66,82%";"0";"0,00%";"05/11/2018";"22/02/2019"
"BA";"Crisópolis";"16.845";"0";"0,00%";"7.796";"46,28%";"0";"0,00%";"05/11/2018";"22/02/2019"
"BA";"Cristópolis";"11.859";"0";"0,00%";"2.392";"20,17%";"0";"0,00%";"13/05/2019";"31/10/2019"
"BA";"Curaçá";"25.059";"0";"0,00%";"19.947";"79,60%";"0";"0,00%";"16/05/2019";"18/02/2020"
"BA";"Dias D'Ávila";"48.604";"0";"0,00%";"25.305";"52,06%";"0";"0,00%";"05/11/2018";"22/02/2019"
"BA";"Dom Basílio";"9.811";"0";"0,00%";"6.144";"62,62%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Elísio Medrado";"7.455";"0";"0,00%";"5.036";"67,55%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Entre Rios";"32.055";"0";"0,00%";"667";"2,08%";"0";"0,00%";"13/05/2019";"31/10/2019"
"BA";"Érico Cardoso";"8.866";"0";"0,00%";"4.409";"49,73%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Esplanada";"25.094";"0";"0,00%";"9.305";"37,08%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Euclides da Cunha";"42.999";"0";"0,00%";"17.492";"40,68%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Fátima";"15.263";"0";"0,00%";"6.450";"42,26%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Feira da Mata";"4.990";"0";"0,00%";"1.824";"36,55%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Filadélfia";"14.405";"0";"0,00%";"10.495";"72,86%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Firmino Alves";"4.870";"0";"0,00%";"1.168";"23,98%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Floresta Azul";"7.628";"0";"0,00%";"2.857";"37,45%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Formosa do Rio Preto";"18.401";"0";"0,00%";"12.142";"65,99%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Gandu";"22.156";"0";"0,00%";"3.025";"13,65%";"0";"0,00%";"13/05/2019";"31/10/2019"
"BA";"Gavião";"4.287";"0";"0,00%";"3.054";"71,24%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Gentio do Ouro";"9.001";"0";"0,00%";"1.582";"17,58%";"0";"0,00%";"13/05/2019";"31/10/2019"
"BA";"Glória";"12.782";"2";"0,02%";"6.844";"53,54%";"0";"0,00%";"05/11/2018";"22/02/2019"
"BA";"Guajeru";"7.455";"0";"0,00%";"2.199";"29,50%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Guaratinga";"14.903";"0";"0,00%";"5.665";"38,01%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Iaçu";"22.158";"0";"0,00%";"3.172";"14,32%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Ibiassucê";"8.787";"0";"0,00%";"4.357";"49,58%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Ibicaraí";"18.695";"0";"0,00%";"5.383";"28,79%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Ibicoara";"13.236";"0";"0,00%";"7.922";"59,85%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Ibicuí";"11.011";"0";"0,00%";"7.117";"64,64%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Ibipeba";"13.341";"0";"0,00%";"2.379";"17,83%";"0";"0,00%";"13/05/2019";"31/10/2019"
"BA";"Ibipitanga";"12.786";"0";"0,00%";"4.346";"33,99%";"0";"0,00%";"13/05/2019";"18/02/2020"
