"V0011","V6121","n","n_se"
3304557005055,"710",162.63414495721,0
3304557005055,"740",25.2937334850465,0
3304557005055,"750",18.6817787079827,0
3304557005055,"760",181.450440723631,0
3304557005055,"820",39.1189633609158,0
3304557005055,"831",90.0535067693324,0
3304557005055,"850",244.47834025779,0
3304557005055,"890",41.9309756360942,0
3304557005055,"990",55.0506685092313,0
3304557005056,"0",2494.29224828376,0
3304557005056,"1",135.903364275084,0
3304557005056,"2",226.210132295183,0
3304557005056,"110",16832.3492003079,0
3304557005056,"111",41.2238221526766,0
3304557005056,"140",57.7162818969031,0
3304557005056,"220",152.57173642531,0
3304557005056,"222",24.0058761201649,0
3304557005056,"225",36.9178589603944,0
3304557005056,"230",108.15942381818,0
3304557005056,"240",528.1942194145,0
3304557005056,"243",22.4337061123409,0
3304557005056,"250",29.64334293902,0
3304557005056,"260",291.747687260606,0
3304557005056,"270",18.4589294801972,0
3304557005056,"300",51.333226183823,0
3304557005056,"310",319.893653475755,0
3304557005056,"350",42.5941062755556,0
3304557005056,"390",41.203852546438,0
3304557005056,"430",16.7788702351921,0
3304557005056,"440",21.1691247419612,0
3304557005056,"449",29.64334293902,0
3304557005056,"450",115.44370163079,0
3304557005056,"490",1050.91996460342,0
3304557005056,"520",16.5667907934476,0
3304557005056,"610",3561.87619567401,0
3304557005056,"620",249.942508305976,0
3304557005056,"630",73.4478816735865,0
3304557005056,"710",446.992904291918,0
3304557005056,"750",53.6847591741079,0
3304557005056,"760",204.718889557331,0
3304557005056,"763",16.406368668624,0
3304557005056,"820",174.439559260398,0
3304557005056,"821",63.1001629781739,0
3304557005056,"850",584.40789144928,0
3304557005056,"890",88.3045146021852,0
3304557005056,"990",22.3039011966919,0
3304557005057,"0",2650.92926872774,0
3304557005057,"1",63.3151685114593,0
3304557005057,"2",303.787410161804,0
3304557005057,"110",14202.6221253526,0
3304557005057,"111",34.4528078593996,0
3304557005057,"120",58.645923843685,0
3304557005057,"130",14.8468685900471,0
3304557005057,"220",93.9324272937596,0
3304557005057,"225",22.8021887734489,0
3304557005057,"230",21.319703861436,0
3304557005057,"231",78.1572647011836,0
3304557005057,"240",441.498433972183,0
3304557005057,"260",126.367478906738,0
3304557005057,"310",1538.04079948386,0
3304557005057,"319",58.0949576147984,0
3304557005057,"320",19.257357709943,0
3304557005057,"350",347.786632528055,0
3304557005057,"380",40.143575858043,0
3304557005057,"430",48.9050940429705,0
3304557005057,"450",405.210816026909,0
3304557005057,"455",106.222459186697,0
3304557005057,"490",1426.44184008746,0
3304557005057,"520",15.990052538186,0
3304557005057,"590",91.1703713634927,0
3304557005057,"610",1833.64253313128,0
3304557005057,"620",110.867376121697,0
3304557005057,"630",42.4342845030727,0
3304557005057,"710",109.030400216172,0
3304557005057,"750",19.257357709943,0
3304557005057,"760",13.8014020688873,0
3304557005057,"762",42.6534374181858,0
3304557005057,"820",27.2717711555836,0
3304557005057,"850",235.631057301991,0
3304557005057,"890",33.4693533772892,0
3304557005058,"0",1762.87127608464,0
3304557005058,"1",343.044241875666,0
3304557005058,"2",143.981545976159,0
3304557005058,"110",14116.5393100495,0
3304557005058,"130",53.3181329555624,0
3304557005058,"210",43.0595245158417,0
3304557005058,"220",48.9060024916106,0
3304557005058,"225",105.229917859698,0
3304557005058,"240",389.515291001483,0
3304557005058,"260",99.0421374919781,0
3304557005058,"310",201.864578373154,0
3304557005058,"350",20.9495839470579,0
3304557005058,"390",111.433408501866,0
3304557005058,"440",55.8588348627354,0
3304557005058,"450",362.180176597597,0
3304557005058,"451",16.5900623582274,0
3304557005058,"490",1337.16994688925,0
3304557005058,"499",20.9495839470579,0
3304557005058,"590",22.3964884044334,0
3304557005058,"610",2864.97837354357,0
3304557005058,"620",112.354380009455,0
3304557005058,"630",80.6121529853583,0
3304557005058,"710",110.633928744716,0
3304557005058,"740",47.3477666963792,0
3304557005058,"750",114.675221858108,0
3304557005058,"755",22.7159961160629,0
3304557005058,"760",195.404463649416,0
3304557005058,"820",103.090439094989,0
3304557005058,"850",159.869020262986,0
3304557005058,"890",79.7795789970377,0
3304557005058,"990",97.6386338583732,0
3304557005059,"0",2372.50744147874,0
3304557005059,"1",102.327722238995,0
3304557005059,"2",592.261715018622,0
3304557005059,"110",19354.2381156194,0
3304557005059,"111",87.3472103421709,0
3304557005059,"120",221.896867832884,0
3304557005059,"130",19.5613057113433,0
3304557005059,"210",21.1547599807739,0
3304557005059,"220",15.2244750646655,0
3304557005059,"222",75.6238205636964,0
3304557005059,"230",17.2540426939711,0
3304557005059,"240",187.912634663462,0
3304557005059,"245",41.6172357326082,0
3304557005059,"260",154.072557730783,0
3304557005059,"310",753.100765527666,0
3304557005059,"350",694.425284997746,0
3304557005059,"390",57.2717138144925,0
3304557005059,"440",75.6607282775325,0
3304557005059,"450",367.694644458233,0
3304557005059,"490",1796.58349152756,0
3304557005059,"499",143.620478586174,0
3304557005059,"520",202.503849495028,0
3304557005059,"590",19.7545718467736,0
3304557005059,"610",2478.84031564227,0
3304557005059,"620",284.202111011023,0
3304557005059,"630",41.1059264202313,0
3304557005059,"710",131.230533628125,0
3304557005059,"750",149.568558453527,0
3304557005059,"755",18.9264729898486,0
3304557005059,"760",60.9464550600184,0
3304557005059,"810",20.8086178663041,0
3304557005059,"850",496.419202212492,0
3304557005059,"890",202.336373512956,0
3304557005060,"0",2250.93791049163,0
3304557005060,"1",124.540235974503,0
3304557005060,"2",326.432461193188,0
3304557005060,"110",18958.8699046208,0
3304557005060,"111",103.125554778086,0
3304557005060,"120",60.6840199573706,0
3304557005060,"210",20.4046650273762,0
3304557005060,"220",143.565773013976,0
3304557005060,"222",40.5543586704576,0
3304557005060,"225",51.3443162925726,0
3304557005060,"230",34.2108550357322,0
3304557005060,"240",820.570616637377,0
3304557005060,"241",21.2955389784765,0
3304557005060,"260",101.957772129211,0
3304557005060,"310",296.265134562188,0
3304557005060,"350",185.016121173419,0
3304557005060,"390",16.8733031503749,0
3304557005060,"430",17.7691240433523,0
3304557005060,"450",37.72744904394,0
3304557005060,"490",1069.39161348166,0
3304557005060,"520",19.0467069197438,0
3304557005060,"590",134.745545774673,0
3304557005060,"610",3731.60099705025,0
3304557005060,"620",235.654279771361,0
3304557005060,"710",432.625602914088,0
3304557005060,"750",157.483894540517,0
3304557005060,"760",194.45346674308,0
3304557005060,"763",23.9894654296009,0
3304557005060,"790",20.2649907088578,0
3304557005060,"810",21.2955389784765,0
3304557005060,"820",58.8643870554128,0
3304557005060,"821",42.5621654574427,0
3304557005060,"832",20.038401709539,0
3304557005060,"850",122.952696341506,0
3304557005060,"890",56.8851323498299,0
3304557005061,"0",1909.15305910195,0
3304557005061,"1",99.0222298476642,0
3304557005061,"2",226.159760928667,0
3304557005061,"110",13958.3955547646,0
3304557005061,"111",21.655642132904,0
3304557005061,"120",43.8455217573122,0
3304557005061,"220",88.9227503919313,0
3304557005061,"230",152.496571936645,0
3304557005061,"240",286.017276603174,0
3304557005061,"310",92.0273343752957,0
3304557005061,"350",17.5895002955057,0
3304557005061,"430",144.579991951041,0
3304557005061,"450",330.876422983101,0
3304557005061,"490",574.428784553613,0
3304557005061,"499",24.6229164088526,0
3304557005061,"510",77.435827064292,0
3304557005061,"520",43.6187677641734,0
3304557005061,"590",101.716999541263,0
3304557005061,"610",2297.46699368123,0
3304557005061,"620",164.990642395638,0
3304557005061,"630",92.1124492244234,0
3304557005061,"710",293.713079295482,0
3304557005061,"750",20.3409691472205,0
3304557005061,"760",23.402085040601,0
3304557005061,"820",21.7098711850768,0
3304557005061,"821",18.3200497212981,0
3304557005061,"850",109.37335676401,0
3304557005061,"890",36.1499653499488,0
3304557005061,"990",20.8556257931013,0
3304557005062,"0",2523.84068145131,0
3304557005062,"1",254.30725701955,0
3304557005062,"2",244.881465325363,0
3304557005062,"110",14491.2649989735,0
3304557005062,"111",22.515409987206,0
3304557005062,"220",94.9706877046116,0
3304557005062,"230",166.444610047498,0
3304557005062,"240",378.581279757178,0
3304557005062,"241",103.820682246559,0
3304557005062,"260",250.422556105648,0
3304557005062,"310",309.824883080106,0
3304557005062,"350",80.9839424062787,0
3304557005062,"390",43.9161980669725,0
3304557005062,"450",384.076816705582,0
3304557005062,"455",26.9488600815999,0
3304557005062,"490",1280.09038187035,0
3304557005062,"520",126.319546662032,0
3304557005062,"590",76.1440391618223,0
3304557005062,"610",3377.33302524582,0
3304557005062,"620",141.750550778798,0
3304557005062,"630",69.8360540963919,0
3304557005062,"710",275.532819049704,0
3304557005062,"741",20.2050166348328,0
3304557005062,"750",44.2260255310821,0
3304557005062,"760",46.6165848705054,0
3304557005062,"762",14.6650730385145,0
3304557005062,"820",18.5997950269694,0
3304557005062,"850",239.208513406086,0
3304557005062,"890",53.688945581476,0
3304557005062,"990",94.9833000865839,0
3304557005063,"0",4343.57218724488,0
3304557005063,"1",35.187715891688,0
3304557005063,"2",51.3542062268491,0
3304557005063,"110",12843.8303051082,0
3304557005063,"130",27.4687776743513,0
3304557005063,"230",25.1372452647232,0
3304557005063,"231",31.5996250181091,0
3304557005063,"240",98.7958102632779,0
3304557005063,"260",52.2825834889888,0
3304557005063,"310",1095.60892062494,0
3304557005063,"320",236.17810993288,0
3304557005063,"350",449.066236336481,0
3304557005063,"380",35.4135634435906,0
3304557005063,"450",1028.77131869496,0
3304557005063,"451",164.608195125622,0
3304557005063,"490",2892.79908775331,0
3304557005063,"499",161.518614256295,0
3304557005063,"590",57.7279575591474,0
3304557005063,"610",1467.51514210915,0
3304557005063,"620",309.288941072709,0
3304557005063,"630",73.7066519468816,0
3304557005063,"710",136.43973810536,0
3304557005063,"750",31.305609713743,0
3304557005063,"760",113.097187648777,0
3304557005063,"850",2860.72626949512,0
3304557005064,"0",2738.72521971044,0
3304557005064,"1",174.483523515007,0
3304557005064,"2",440.475990516645,0
3304557005064,"110",20568.2922507088,0
3304557005064,"111",75.663391319725,0
3304557005064,"120",70.6885350906042,0
3304557005064,"130",93.9770975238513,0
3304557005064,"140",18.6889630131487,0
3304557005064,"210",18.1635944467147,0
3304557005064,"220",20.8791154627357,0
3304557005064,"222",24.6048460200074,0
3304557005064,"225",78.7038573589866,0
3304557005064,"230",139.727229284266,0
3304557005064,"240",595.058991294343,0
3304557005064,"260",199.008027380441,0
3304557005064,"310",555.462068250631,0
3304557005064,"350",123.024354700557,0
3304557005064,"390",34.6061839928373,0
3304557005064,"430",90.307234929354,0
3304557005064,"450",385.096856709945,0
3304557005064,"451",85.2102099864334,0
3304557005064,"490",1518.02686276793,0
3304557005064,"499",24.1476513268396,0
3304557005064,"510",139.972453488041,0
3304557005064,"520",71.7768963889092,0
3304557005064,"590",109.522203094686,0
3304557005064,"610",5074.04976614431,0
3304557005064,"620",412.850623731723,0
3304557005064,"630",38.8769371998426,0
3304557005064,"710",18.1635944467147,0
3304557005064,"750",155.837132402679,0
3304557005064,"760",94.7820055960089,0
3304557005064,"762",58.2318859622908,0
3304557005064,"763",66.882972273561,0
3304557005064,"810",23.6966302728184,0
3304557005064,"821",21.7992774083441,0
3304557005064,"850",261.062726022114,0
3304557005064,"890",127.472840259232,0
3304557005065,"0",1679.03132067613,0
3304557005065,"1",190.10626974525,0
3304557005065,"2",521.309451046805,0
3304557005065,"110",13425.5588810786,0
3304557005065,"111",35.0953067205216,0
3304557005065,"120",48.655024455444,0
3304557005065,"130",43.0230433311786,0
3304557005065,"220",39.4458903448414,0
3304557005065,"230",95.9066309511292,0
3304557005065,"240",311.651562875502,0
3304557005065,"260",78.0934134614937,0
3304557005065,"310",130.060144399029,0
3304557005065,"350",42.7886082083204,0
3304557005065,"390",93.6555037265114,0
3304557005065,"420",20.4463446829835,0
3304557005065,"430",56.0337466621658,0
3304557005065,"440",72.391980285846,0
3304557005065,"449",18.6785771821766,0
3304557005065,"450",346.815751843957,0
3304557005065,"451",33.4006515212085,0
3304557005065,"490",1144.88133477123,0
3304557005065,"499",56.6788980968558,0
3304557005065,"590",71.231458994415,0
3304557005065,"610",2950.65078902801,0
3304557005065,"620",158.377490826525,0
3304557005065,"630",112.479171003691,0
3304557005065,"710",21.1146659331169,0
3304557005065,"750",169.336516298333,0
3304557005065,"754",21.5352851617818,0
3304557005065,"760",114.73564145814,0
3304557005065,"762",52.5378899962549,0
3304557005065,"793",167.010899714949,0
3304557005065,"810",20.4258481427014,0
3304557005065,"820",18.7064819091683,0
3304557005065,"831",13.685731913888,0
3304557005065,"850",198.871066717596,0
3304557005065,"990",72.5927268342135,0
3304557005066,"0",4112.18185176726,0
3304557005066,"1",221.423269802743,0
3304557005066,"2",482.221167738177,0
3304557005066,"110",21090.4191349345,0
3304557005066,"111",68.5772339401519,0
3304557005066,"199",63.4516020944679,0
3304557005066,"210",66.2623889985926,0
3304557005066,"220",81.3360892427777,0
3304557005066,"230",142.879790405727,0
3304557005066,"231",39.4716316416275,0
3304557005066,"240",307.552206283807,0
3304557005066,"260",122.051609114401,0
3304557005066,"310",1428.1768768697,0
3304557005066,"350",587.348998772964,0
3304557005066,"380",80.4969990892013,0
3304557005066,"390",36.2456999496124,0
3304557005066,"430",78.4050286232356,0
3304557005066,"450",301.67377826152,0
3304557005066,"451",57.8764136828631,0
3304557005066,"455",21.9344585214724,0
3304557005066,"490",1998.03830822159,0
3304557005066,"499",113.920426137949,0
3304557005066,"510",47.6509033322804,0
3304557005066,"590",268.651537515806,0
3304557005066,"610",5120.16190448215,0
3304557005066,"620",595.874031984956,0
3304557005066,"630",65.7624101285298,0
3304557005066,"710",89.2209200734603,0
3304557005066,"740",21.2305994908713,0
3304557005066,"750",176.149321625652,0
3304557005066,"760",316.684150127974,0
3304557005066,"761",42.3177333588164,0
3304557005066,"762",18.7048069491906,0
3304557005066,"763",20.9699228550988,0
3304557005066,"820",90.201142490479,0
3304557005066,"850",856.067970351402,0
3304557005066,"890",20.4160225595277,0
3304557005066,"990",112.991658580997,0
3304557005067,"0",4398.29742457961,0
3304557005067,"1",276.396486256299,0
3304557005067,"2",438.113800153022,0
3304557005067,"110",21579.3231601266,0
3304557005067,"111",81.7080238900697,0
3304557005067,"120",102.603216025754,0
3304557005067,"130",48.4131534927178,0
3304557005067,"210",62.0587645694551,0
3304557005067,"220",130.957534874589,0
3304557005067,"229",19.9263556342416,0
3304557005067,"240",320.491165242523,0
3304557005067,"260",28.2210286908276,0
3304557005067,"310",972.033275628788,0
3304557005067,"340",19.9124116254152,0
3304557005067,"350",335.632282685564,0
3304557005067,"430",150.638598529932,0
3304557005067,"450",265.358463891478,0
3304557005067,"490",1524.19463917258,0
3304557005067,"499",56.026836500201,0
3304557005067,"510",15.9739646778433,0
3304557005067,"520",177.174972942053,0
3304557005067,"590",112.887661169567,0
3304557005067,"610",5089.42596837409,0
3304557005067,"620",736.795142250941,0
3304557005067,"630",165.249737064894,0
3304557005067,"710",95.9559433536034,0
3304557005067,"750",143.3600187748,0
3304557005067,"760",364.873130331001,0
3304557005067,"761",40.1129338087613,0
3304557005067,"793",15.9739646778433,0
3304557005067,"810",83.2652373982845,0
3304557005067,"820",19.6394065112427,0
3304557005067,"850",618.157398574721,0
3304557005067,"890",121.299644542905,0
3304557005067,"999",60.5482539779426,0
3304557005068,"0",5468.18436173399,0
3304557005068,"1",516.595426761864,0
3304557005068,"2",986.125041597868,0
3304557005068,"110",17460.5173547572,0
3304557005068,"111",45.0631684290676,0
3304557005068,"130",33.5937562471546,0
3304557005068,"220",18.9882878096285,0
3304557005068,"225",12.5950479557601,0
3304557005068,"230",107.48347239787,0
3304557005068,"240",297.594707840679,0
3304557005068,"241",131.22666547537,0
3304557005068,"243",18.9882878096285,0
3304557005068,"250",20.1354171967352,0
3304557005068,"260",58.4161232199903,0
3304557005068,"310",3645.78195066308,0
3304557005068,"319",30.9564414403429,0
3304557005068,"320",178.379648306687,0
3304557005068,"330",26.2512294596985,0
3304557005068,"340",38.6324499055566,0
3304557005068,"350",1621.05796799882,0
3304557005068,"360",151.044177967114,0
3304557005068,"380",254.884992135683,0
3304557005068,"390",128.359542775668,0
3304557005068,"450",805.192104739475,0
3304557005068,"451",25.6604686372713,0
3304557005068,"452",25.9107479166612,0
3304557005068,"455",121.251504770503,0
3304557005068,"490",1366.5136915215,0
3304557005068,"499",480.19618243994,0
3304557005068,"520",273.223238696919,0
3304557005068,"610",664.024930549205,0
3304557005068,"630",514.651566478041,0
3304557005068,"750",80.0948664744881,0
3304557005068,"850",347.153394432538,0
3304557005068,"890",82.2839215613569,0
3304557005068,"990",122.987861896614,0
3304557005069,"0",3198.7320215743,0
3304557005069,"1",45.2455604142777,0
3304557005069,"2",159.092758606074,0
3304557005069,"110",20336.1805719198,0
3304557005069,"111",55.934986699064,0
3304557005069,"120",1553.59506758865,0
3304557005069,"130",92.8059384136133,0
3304557005069,"210",65.7135511170892,0
3304557005069,"220",61.4871822088,0
3304557005069,"240",608.068863585718,0
3304557005069,"243",19.5472747044111,0
3304557005069,"250",117.741843626149,0
3304557005069,"260",225.903181550346,0
3304557005069,"310",1231.26456218641,0
3304557005069,"350",703.707518497497,0
3304557005069,"360",23.5891450508382,0
3304557005069,"390",39.7434426549467,0
3304557005069,"420",73.5893122528352,0
3304557005069,"430",163.975106088535,0
3304557005069,"450",1020.90396848451,0
3304557005069,"451",22.616462443108,0
3304557005069,"490",1457.77116075753,0
3304557005069,"520",340.681361813421,0
3304557005069,"610",2102.16602898271,0
3304557005069,"620",403.151257736083,0
3304557005069,"630",261.336554304443,0
3304557005069,"710",45.4020638186705,0
3304557005069,"750",23.2715541710289,0
3304557005069,"760",343.18179932153,0
3304557005069,"850",226.743860061751,0
3304557005069,"890",73.0550594139572,0
3304557005069,"990",91.8009799518813,0
3304557005070,"0",3231.79006463102,0
3304557005070,"1",20.7534774700726,0
3304557005070,"2",282.000869931774,0
3304557005070,"110",14191.588964891,0
3304557005070,"120",244.689132385236,0
3304557005070,"130",27.5738006629318,0
3304557005070,"210",23.8896803474412,0
3304557005070,"220",23.4494679727891,0
3304557005070,"230",62.0104948822545,0
3304557005070,"240",114.275933570628,0
3304557005070,"242",25.1273167418023,0
3304557005070,"250",50.397612187741,0
3304557005070,"310",1658.30056582276,0
3304557005070,"350",294.871952075399,0
3304557005070,"360",60.5842945125984,0
3304557005070,"430",243.511144585031,0
3304557005070,"450",270.491401626521,0
3304557005070,"451",78.6047267001304,0
3304557005070,"490",913.7055176249,0
3304557005070,"499",8.7491476836579,0
3304557005070,"510",17.5551361173058,0
3304557005070,"520",211.305683201644,0
3304557005070,"610",1416.49309437222,0
3304557005070,"620",105.146706374603,0
3304557005070,"630",218.781108852672,0
3304557005070,"750",43.4484407716389,0
3304557005070,"760",46.9506115596881,0
3304557005070,"762",88.5376095555697,0
3304557005070,"850",222.155510391014,0
3304557005070,"890",105.616226216449,0
3304557005070,"990",12.6443062815603,0
3304557005071,"0",3117.85607745803,0
3304557005071,"2",37.4331133385796,0
3304557005071,"110",17806.4588231297,0
3304557005071,"111",87.9717946381412,0
3304557005071,"220",19.977021038239,0
3304557005071,"225",102.659763924257,0
3304557005071,"240",503.587440059102,0
3304557005071,"245",13.7898402260781,0
3304557005071,"249",23.5915834632647,0
3304557005071,"310",2492.57790333387,0
3304557005071,"350",821.163684766134,0
3304557005071,"420",39.429141455039,0
3304557005071,"430",877.157628244833,0
3304557005071,"440",92.3247556321996,0
3304557005071,"450",703.817198441379,0
3304557005071,"451",37.8784161867755,0
3304557005071,"455",67.4424006740383,0
3304557005071,"490",1417.91709586569,0
3304557005071,"499",53.4424786530447,0
3304557005071,"520",261.612213506497,0
3304557005071,"610",1416.48060914915,0
3304557005071,"620",494.511202798698,0
3304557005071,"630",48.8584699608098,0
3304557005071,"750",40.1829436598647,0
3304557005071,"760",20.3975813643917,0
3304557005071,"850",917.318136276582,0
3304557005071,"890",198.162682755735,0
3304557005072,"0",2323.95257449807,0
3304557005072,"2",58.8113323232577,0
3304557005072,"110",16166.5686247424,0
3304557005072,"120",30.7815951738479,0
3304557005072,"210",53.5048995604467,0
3304557005072,"220",128.427095387483,0
3304557005072,"225",85.8347201071512,0
3304557005072,"231",26.4999191708238,0
3304557005072,"240",573.723581478724,0
3304557005072,"260",32.8309589552854,0
3304557005072,"310",883.585519305861,0
3304557005072,"319",29.4911949836824,0
3304557005072,"320",29.6932029510445,0
3304557005072,"330",36.5303282093736,0
3304557005072,"350",523.097834329776,0
3304557005072,"430",293.169730198419,0
3304557005072,"450",437.791964774771,0
3304557005072,"455",1.000000000002,0
3304557005072,"490",684.838777900842,0
3304557005072,"499",18.8712220878242,0
3304557005072,"520",219.659343553967,0
3304557005072,"610",2007.09204057944,0
3304557005072,"620",247.007472223097,0
3304557005072,"630",226.139480779384,0
3304557005072,"710",52.9998383416476,0
3304557005072,"750",20.1900186369495,0
3304557005072,"760",301.749269463664,0
3304557005072,"820",43.1574929803573,0
3304557005072,"850",219.363286627524,0
3304557005072,"890",43.6366806749246,0
3304557005073,"0",9216.78554233738,0
3304557005073,"1",10.4365018636705,0
3304557005073,"2",43.956678925602,0
3304557005073,"110",16570.3085462324,0
3304557005073,"111",38.5981199414394,0
3304557005073,"120",34.0542023941731,0
3304557005073,"220",104.936564310099,0
3304557005073,"240",510.564484918501,0
3304557005073,"243",393.464091322926,0
3304557005073,"245",31.5282383974231,0
3304557005073,"249",10.6188237118116,0
3304557005073,"260",214.655575561618,0
3304557005073,"310",3876.3353065964,0
3304557005073,"319",1.0000000000023,0
3304557005073,"340",1.3709181149018,0
3304557005073,"350",664.745272413267,0
3304557005073,"430",104.842311432538,0
3304557005073,"450",1198.03979850755,0
3304557005073,"451",33.9540081964877,0
3304557005073,"452",71.5053316356722,0
3304557005073,"455",255.042928105793,0
3304557005073,"490",1813.85876449815,0
3304557005073,"499",71.5769059298587,0
3304557005073,"520",15.0560702382575,0
3304557005073,"610",624.547677564742,0
3304557005073,"620",110.986752837596,0
3304557005073,"630",161.74630574116,0
3304557005073,"750",51.9598668477042,0
3304557005073,"760",61.3450525318532,0
3304557005073,"850",520.605425396243,0
3304557005073,"890",12.5739334948206,0
3304557005074,"0",3760.29888585919,0
3304557005074,"2",55.8430854226979,0
3304557005074,"110",23170.7284702737,0
3304557005074,"120",19.6637500196002,0
3304557005074,"130",42.493043760861,0
3304557005074,"220",40.8961123015649,0
3304557005074,"230",36.655523122699,0
3304557005074,"239",68.512891217925,0
3304557005074,"240",316.473499842761,0
3304557005074,"243",149.286560057793,0
3304557005074,"245",113.999201683977,0
3304557005074,"260",91.2615872586202,0
3304557005074,"270",22.0328888940173,0
3304557005074,"310",2792.36448756193,0
3304557005074,"312",16.5675394181262,0
3304557005074,"319",153.225577657304,0
3304557005074,"320",44.0000038231726,0
3304557005074,"350",785.587156978785,0
3304557005074,"420",52.9502224503432,0
3304557005074,"430",526.991243742106,0
3304557005074,"450",749.948992403377,0
3304557005074,"490",2404.87074425662,0
3304557005074,"510",62.0131581663384,0
3304557005074,"520",674.856755012124,0
3304557005074,"610",3216.14506450839,0
3304557005074,"620",929.575717244463,0
3304557005074,"630",446.726010494523,0
3304557005074,"710",22.4445358031493,0
3304557005074,"750",56.1054112316562,0
3304557005074,"760",44.2879750649731,0
3304557005074,"820",78.9743232262329,0
3304557005074,"821",34.4452412050194,0
3304557005074,"829",75.519816489174,0
3304557005074,"850",561.42010376357,0
3304557005074,"890",189.997436229719,0
3304557005074,"990",39.8369835543359,0
3304557005075,"0",5434.51823864049,0
3304557005075,"2",175.897523727311,0
3304557005075,"110",26322.8107216915,0
3304557005075,"120",590.957713287168,0
3304557005075,"130",84.0507244391304,0
3304557005075,"210",15.2454085480359,0
3304557005075,"220",99.4301047556258,0
3304557005075,"221",29.511151371964,0
3304557005075,"222",12.7614432869866,0
3304557005075,"230",92.1535171612294,0
3304557005075,"240",793.727763561621,0
3304557005075,"243",30.5198077617075,0
3304557005075,"249",86.990290898868,0
3304557005075,"260",258.305715561455,0
3304557005075,"310",3036.15238161756,0
3304557005075,"330",18.6912677159006,0
3304557005075,"350",655.118215911207,0
3304557005075,"360",149.595675340051,0
3304557005075,"370",55.5478332727958,0
3304557005075,"380",43.9668248101635,0
3304557005075,"390",40.6981867788688,0
3304557005075,"430",468.842369494603,0
3304557005075,"450",911.664307881213,0
3304557005075,"451",43.5703908136261,0
3304557005075,"455",48.8295796483536,0
3304557005075,"490",2466.88335795263,0
3304557005075,"499",25.1501280753654,0
3304557005075,"520",266.35162761217,0
3304557005075,"610",2642.93581764872,0
3304557005075,"620",266.688811594306,0
3304557005075,"630",323.064998098,0
3304557005075,"641",26.5370928070264,0
3304557005075,"710",54.0755898524183,0
3304557005075,"750",61.0861943344527,0
3304557005075,"760",311.422784081719,0
3304557005075,"762",16.8002052642198,0
3304557005075,"820",69.3803573479919,0
3304557005075,"850",1667.42618056954,0
3304557005075,"890",72.3652584576404,0
3304557005075,"990",46.27443832566,0
3304557005076,"0",3928.50739615789,0
3304557005076,"1",95.3434866016976,0
3304557005076,"2",250.674987278703,0
3304557005076,"110",24743.9281876613,0
3304557005076,"111",21.541774787911,0
3304557005076,"210",131.119593280132,0
3304557005076,"220",20.6390928479184,0
3304557005076,"225",20.4289978914078,0
3304557005076,"230",121.006974795479,0
3304557005076,"240",399.160917074592,0
3304557005076,"243",34.1464800881226,0
3304557005076,"249",182.400919639492,0
3304557005076,"250",20.8401314291644,0
3304557005076,"260",229.433816203523,0
3304557005076,"310",2797.71913843726,0
3304557005076,"320",93.4729465504278,0
3304557005076,"340",20.0393320946264,0
3304557005076,"350",929.296032682708,0
3304557005076,"380",71.9002607779883,0
3304557005076,"390",115.760002919726,0
3304557005076,"430",41.8307515853616,0
3304557005076,"450",577.972762190396,0
3304557005076,"451",69.669171464272,0
3304557005076,"455",123.254174470852,0
3304557005076,"490",3115.6465162313,0
3304557005076,"499",130.400464144588,0
3304557005076,"520",225.815155377772,0
3304557005076,"590",64.4212652814673,0
3304557005076,"610",3114.08805164249,0
3304557005076,"620",327.892591170936,0
3304557005076,"630",218.362433136028,0
3304557005076,"740",14.7419907897311,0
3304557005076,"750",113.478447343778,0
3304557005076,"760",29.2936252942679,0
3304557005076,"762",39.6078498517809,0
3304557005076,"799",29.5197020378126,0
3304557005076,"810",20.7812198824922,0
3304557005076,"820",47.0007992465131,0
3304557005076,"850",986.952052985701,0
3304557005076,"890",129.514628293703,0
3304557005076,"990",21.1548449013656,0
3304557005076,"999",95.2410334771706,0
3304557005077,"0",3194.03176020189,0
3304557005077,"2",18.3657554301418,0
3304557005077,"110",17303.4744982198,0
3304557005077,"210",25.9091167072487,0
3304557005077,"240",428.495811145857,0
3304557005077,"242",22.2628446290528,0
3304557005077,"310",1630.72619102062,0
3304557005077,"350",274.860146661671,0
3304557005077,"430",164.45897389412,0
3304557005077,"450",268.674780487247,0
3304557005077,"490",2678.56036752527,0
3304557005077,"499",19.4421654525343,0
3304557005077,"520",110.596723227631,0
3304557005077,"590",66.5931621755092,0
3304557005077,"610",1737.06634937176,0
3304557005077,"620",23.5880726022379,0
3304557005077,"630",22.6495892929044,0
3304557005077,"750",66.9727307984287,0
3304557005077,"755",22.6495892929044,0
3304557005077,"760",123.256136671568,0
3304557005077,"761",65.779462883062,0
3304557005077,"810",4.0000000000147,0
3304557005077,"850",1177.51026545121,0
3304557005077,"890",35.0755068545808,0
3304557005078,"0",3330.54347858158,0
3304557005078,"1",29.4736756919069,0
3304557005078,"110",14424.4687416059,0
3304557005078,"120",276.440324799535,0
3304557005078,"210",88.0864601159591,0
3304557005078,"220",20.4158760762204,0
3304557005078,"240",829.783324271934,0
3304557005078,"241",86.9811917475012,0
3304557005078,"243",41.0975275649834,0
3304557005078,"310",2669.10298951003,0
3304557005078,"350",320.3088219534,0
3304557005078,"380",36.9394281582044,0
3304557005078,"430",125.681807811654,0
